조사년월,동태코드,물가지수,가중치
2015-12-01,30412201AA,83,1
2015-12-01,30511202AA,94,1
2015-12-01,30941301AA,102,1
2015-12-01,30722104AA,95,1
2015-12-01,30221101AA,101,1
2015-12-01,30581102AA,102,1
2015-12-01,31213203AA,99,1
2015-12-01,30551101AA,100,1
2015-12-01,31211101AA,102,1
2015-12-01,30521110AA,98,1
2015-12-01,30932101AA,98,1
2015-12-01,30931101AA,103,1
2015-12-01,31011101AA,101,1
2015-12-01,30721402AA,93,1
2015-12-01,30214103AA,103,1
2015-12-01,30712201AA,95,1
2015-12-01,30413201AA,76,1
2015-12-01,10141101AA,101,1
2015-12-01,31311301AA,103,1
2015-12-01,31312601AA,104,1
2015-12-01,31213204AA,104,1
2015-12-01,30511203AA,95,1
2015-12-01,31011102AA,101,1
2015-12-01,30952101AA,102,1
2015-12-01,31116101AA,104,1
2015-12-01,31121203AA,101,1
2015-12-01,30521108AA,95,1
2015-12-01,30521103AA,82,1
2015-12-01,30721101AA,94,1
2015-12-01,30714101AA,94,1
2015-12-01,30213302AA,103,1
2015-12-01,30961102AA,101,1
2015-12-01,30951302AA,103,1
2015-12-01,31016101AA,103,1
2015-12-01,30714103AA,92,1
2015-12-01,30713101AA,90,1
2015-12-01,30511304AA,88,1
2015-12-01,30412501AA,76,1
2015-12-01,30511201AA,90,1
2015-12-01,31112102AA,103,1
2015-12-01,30521106AA,89,1
2015-12-01,30511101AA,101,1
2015-12-01,30412401AA,77,1
2015-12-01,31125601AA,103,1
2015-12-01,31121101AA,103,1
2015-12-01,31016301AA,102,1
2015-12-01,30521109AA,104,1
2015-12-01,30921103AA,94,1
2015-12-01,30714104AA,94,1
2015-12-01,30722103AA,94,1
2015-12-01,30511301AA,75,1
2015-12-01,31125602AA,100,1
2015-12-01,30521104AA,96,1
2015-12-01,10142101AA,98,1
2016-01-01,30714101AA,98,1
2016-01-01,30213302AA,102,1
2016-01-01,30961102AA,104,1
2016-01-01,30951302AA,104,1
2016-01-01,31016101AA,106,1
2016-01-01,30714103AA,95,1
2016-01-01,30713101AA,95,1
2016-01-01,30511304AA,91,1
2016-01-01,30412501AA,60,1
2016-01-01,30511201AA,85,1
2016-01-01,31112102AA,106,1
2016-01-01,30521106AA,89,1
2016-01-01,30511101AA,98,1
2016-01-01,30412401AA,62,1
2016-01-01,31125601AA,105,1
2016-01-01,30511305AA,92,1
2016-01-01,31111101AA,106,1
2016-01-01,30721302AA,85,1
2016-01-01,30115201AA,108,1
2016-01-01,30112101AA,107,1
2016-01-01,30511402AA,95,1
2016-01-01,30561101AA,102,1
2016-01-01,30961101AA,106,1
2016-01-01,30952201AA,106,1
2016-01-01,30512201AA,0,1
2016-01-01,31122103AA,0,1
2016-01-01,31121201AA,105,1
2016-01-01,30911104AA,102,1
2016-01-01,30911101AA,108,1
2016-01-01,30212301AA,103,1
2016-01-01,30213201AA,105,1
2016-01-01,31311201AA,103,1
2016-01-01,31012302AA,105,1
2016-01-01,30713102AA,87,1
2016-01-01,30214201AA,103,1
2016-01-01,30511102AA,77,1
2016-01-01,30722105AA,92,1
2016-01-01,30711201AA,106,1
2016-01-01,30624301AA,105,1
2016-01-01,30711301AA,106,1
2016-01-01,30712401AA,106,1
2016-01-01,30322102AA,102,1
2016-01-01,30941302AA,105,1
2016-01-01,31112101AA,0,1
2016-01-01,30521107AA,89,1
2016-01-01,30713103AA,93,1
2016-01-01,30511103AA,86,1
2016-01-01,30712501AA,106,1
2016-01-01,30412201AA,76,1
2016-01-01,30511202AA,91,1
2016-01-01,30941301AA,104,1
2016-01-01,30221101AA,99,1
2016-01-01,30581102AA,100,1
2016-01-01,31213203AA,93,1
2016-01-01,30551101AA,97,1
2016-01-01,31211101AA,104,1
2016-01-01,30521110AA,98,1
2016-01-01,30932101AA,101,1
2016-01-01,30931101AA,106,1
2016-01-01,30921201AA,0,1
2016-01-01,31011101AA,102,1
2016-01-01,30721402AA,95,1
2016-01-01,30722104AA,96,1
2016-01-01,30214103AA,108,1
2016-01-01,30712201AA,96,1
2016-01-01,30413201AA,59,1
2016-01-01,10141101AA,110,1
2016-01-01,31311301AA,105,1
2016-01-01,31312601AA,103,1
2016-01-01,31213204AA,106,1
2016-01-01,30511203AA,90,1
2016-01-01,31011102AA,104,1
2016-01-01,30952101AA,104,1
2016-01-01,31116101AA,106,1
2016-01-01,31121203AA,102,1
2016-01-01,31016302AA,0,1
2016-01-01,30521108AA,99,1
2016-01-01,30521103AA,84,1
2016-01-01,30721101AA,86,1
2016-01-01,30911102AA,106,1
2016-01-01,30722102AA,86,1
2016-01-01,31213205AA,107,1
2016-01-01,31013101AA,103,1
2016-01-01,30412101AA,75,1
2016-01-01,30563301AA,106,1
2016-01-01,30214202AA,107,1
2016-01-01,30572201AA,103,1
2016-01-01,30511302AA,90,1
2016-01-01,30962201AA,0,1
2016-01-01,31012101AA,106,1
2016-01-01,30941201AA,103,1
2016-01-01,30512202AA,103,1
2016-01-01,31113202AA,104,1
2016-01-01,30911202AA,89,1
2016-01-01,31121101AA,105,1
2016-01-01,31016301AA,103,1
2016-01-01,30521109AA,107,1
2016-01-01,30521104AA,95,1
2016-01-01,30921103AA,94,1
2016-01-01,30714104AA,98,1
2016-01-01,30722103AA,91,1
2016-01-01,30221301AA,0,1
2016-01-01,30511301AA,78,1
2016-01-01,30951301AA,0,1
2016-01-01,31125602AA,103,1
2016-01-01,30721401AA,100,1
2016-01-01,30211101AA,99,1
2016-01-01,31212101AA,0,1
2016-01-01,31111102AA,106,1
2016-01-01,30521105AA,86,1
2016-01-01,30721501AA,77,1
2016-01-01,30413101AA,100,1
2016-01-01,30412801AA,107,1
2016-01-01,10142101AA,106,1
2016-01-01,30511303AA,0,1
2016-01-01,30571101AA,107,1
2016-01-01,31122101AA,104,1
2016-01-01,30921102AA,92,1
2016-01-01,30811301AA,0,1
2016-01-01,30814601AA,103,1
2016-01-01,31213207AA,105,1
2016-01-01,30541101AA,103,1
2016-01-01,30562201AA,103,1
2016-01-01,31116201AA,106,1
2016-01-01,30814401AA,101,1
2016-01-01,30712101AA,99,1
2016-01-01,31213201AA,106,1
2016-01-01,30562101AA,100,1
2016-01-01,30521101AA,94,1
2016-01-01,31211105AA,105,1
2016-01-01,31113201AA,105,1
2016-01-01,31113101AA,106,1
2016-01-01,30921101AA,87,1
2016-01-01,30811201AA,104,1
2016-01-01,30221401AA,106,1
2016-01-01,30951201AA,100,1
2016-01-01,31124101AA,103,1
2016-01-01,31122102AA,104,1
2016-01-01,31012201AA,105,1
2016-01-01,30722202AA,99,1
2016-01-01,30571105AA,103,1
2016-01-01,31213206AA,0,1
2016-01-01,31213101AA,106,1
2016-01-01,30911103AA,105,1
2016-01-01,30814301AA,107,1
2016-01-01,30712701AA,77,1
2016-01-01,31114102AA,104,1
2016-01-01,30814201AA,0,1
2016-01-01,30214502AA,105,1
2016-01-01,30712502AA,87,1
2016-01-01,30622101AA,100,1
2016-01-01,31014101AA,100,1
2016-01-01,30911201AA,87,1
2016-01-01,30961201AA,93,1
2016-01-01,31211201AA,107,1
2016-01-01,30214501AA,106,1
2016-01-01,30214102AA,106,1
2016-01-01,30212101AA,105,1
2016-01-01,10112201AA,103,1
2016-01-01,31114101AA,107,1
2016-01-01,31115102AA,104,1
2016-01-01,31015302AA,105,1
2016-01-01,30722101AA,93,1
2016-01-01,30213301AA,104,1
2016-01-01,30412601AA,54,1
2016-01-01,30322103AA,0,1
2016-01-01,30511403AA,85,1
2016-01-01,31211102AA,106,1
2016-01-01,31115101AA,104,1
2016-01-01,30714102AA,91,1
2016-01-01,30131101AA,105,1
2016-01-01,_AA,97,1
2016-01-01,30721301AA,100,1
2016-01-01,30722201AA,95,1
2016-01-01,30571102AA,100,1
2016-01-01,30571104AA,0,1
2016-01-01,30521201AA,96,1
2016-01-01,30814402AA,90,1
2016-01-01,30214101AA,107,1
2016-01-01,30212102AA,103,1
2016-01-01,30511401AA,84,1
2016-01-01,30531102AA,90,1
2016-01-01,30521202AA,109,1
2016-01-01,30563101AA,109,1
2016-01-01,31211104AA,106,1
2016-01-01,31124201AA,106,1
2016-01-01,31121202AA,106,1
2016-01-01,31015301AA,105,1
2016-01-01,31015101AA,105,1
2016-01-01,30911203AA,106,1
2016-01-01,31012301AA,106,1
2016-01-01,31012401AA,0,1
2016-01-01,30112102AA,100,1
2016-01-01,30322101AA,103,1
2016-01-01,30531101AA,100,1
2016-01-01,30712702AA,107,1
2016-01-01,30114201AA,99,1
2016-01-01,30412301AA,63,1
2016-01-01,30581101AA,103,1
2016-01-01,30563302AA,90,1
2016-01-01,30521102AA,92,1
2016-01-01,31012303AA,106,1
2016-01-01,30117301AA,102,1
2016-01-01,30571103AA,104,1
2016-01-01,31211301AA,106,1
2016-01-01,31213202AA,105,1
2016-01-01,31211103AA,105,1
2016-02-01,30213302AA,103,1
2016-02-01,30961102AA,105,1
2016-02-01,30951302AA,106,1
2016-02-01,31016101AA,107,1
2016-02-01,30714103AA,97,1
2016-02-01,30713101AA,97,1
2016-02-01,30511304AA,95,1
2016-02-01,30412501AA,65,1
2016-02-01,30511201AA,86,1
2016-02-01,31112102AA,107,1
2016-02-01,30521106AA,90,1
2016-02-01,30511101AA,91,1
2016-02-01,30412401AA,68,1
2016-02-01,31125601AA,106,1
2016-02-01,31121101AA,107,1
2016-02-01,30721302AA,89,1
2016-02-01,30115201AA,110,1
2016-02-01,30112101AA,111,1
2016-02-01,30561101AA,103,1
2016-02-01,30961101AA,108,1
2016-02-01,30951201AA,101,1
2016-02-01,30512201AA,0,1
2016-02-01,31122103AA,0,1
2016-02-01,31121201AA,107,1
2016-02-01,30911104AA,103,1
2016-02-01,30911101AA,109,1
2016-02-01,30212301AA,105,1
2016-02-01,30571104AA,0,1
2016-02-01,30511402AA,96,1
2016-02-01,30521201AA,97,1
2016-02-01,30952201AA,108,1
2016-02-01,30814402AA,91,1
2016-02-01,30214101AA,107,1
2016-02-01,30212102AA,105,1
2016-02-01,30511401AA,82,1
2016-02-01,30531102AA,89,1
2016-02-01,30521202AA,103,1
2016-02-01,30563101AA,110,1
2016-02-01,31211104AA,108,1
2016-02-01,31124201AA,108,1
2016-02-01,31121202AA,108,1
2016-02-01,31015301AA,107,1
2016-02-01,31015101AA,107,1
2016-02-01,30911203AA,108,1
2016-02-01,31012301AA,107,1
2016-02-01,30213201AA,107,1
2016-02-01,31311201AA,104,1
2016-02-01,31012302AA,107,1
2016-02-01,30713102AA,86,1
2016-02-01,30214201AA,104,1
2016-02-01,30511102AA,79,1
2016-02-01,30722105AA,92,1
2016-02-01,30624301AA,106,1
2016-02-01,30711301AA,100,1
2016-02-01,30712401AA,99,1
2016-02-01,30322102AA,102,1
2016-02-01,30941302AA,106,1
2016-02-01,31112101AA,0,1
2016-02-01,30521107AA,88,1
2016-02-01,30713103AA,96,1
2016-02-01,30711201AA,98,1
2016-02-01,30511103AA,102,1
2016-02-01,31016301AA,104,1
2016-02-01,30521109AA,109,1
2016-02-01,30921103AA,95,1
2016-02-01,30714104AA,103,1
2016-02-01,30722103AA,90,1
2016-02-01,30221301AA,0,1
2016-02-01,30511301AA,82,1
2016-02-01,30951301AA,0,1
2016-02-01,31125602AA,104,1
2016-02-01,30521104AA,96,1
2016-02-01,30721401AA,111,1
2016-02-01,30211101AA,100,1
2016-02-01,31212101AA,0,1
2016-02-01,31111102AA,104,1
2016-02-01,30521105AA,88,1
2016-02-01,30721101AA,89,1
2016-02-01,30714101AA,101,1
2016-02-01,30581102AA,102,1
2016-02-01,31213203AA,95,1
2016-02-01,30551101AA,98,1
2016-02-01,31211101AA,107,1
2016-02-01,30521110AA,99,1
2016-02-01,30932101AA,103,1
2016-02-01,30931101AA,107,1
2016-02-01,30921201AA,0,1
2016-02-01,31011101AA,103,1
2016-02-01,30721402AA,100,1
2016-02-01,30722104AA,94,1
2016-02-01,30214103AA,112,1
2016-02-01,30712201AA,97,1
2016-02-01,30413201AA,52,1
2016-02-01,10141101AA,111,1
2016-02-01,31311301AA,107,1
2016-02-01,31312601AA,104,1
2016-02-01,31213204AA,108,1
2016-02-01,30511203AA,92,1
2016-02-01,31011102AA,105,1
2016-02-01,30952101AA,106,1
2016-02-01,31116101AA,108,1
2016-02-01,31121203AA,104,1
2016-02-01,31016302AA,0,1
2016-02-01,30521108AA,100,1
2016-02-01,30521103AA,84,1
2016-02-01,31113202AA,108,1
2016-02-01,30911202AA,86,1
2016-02-01,30911103AA,106,1
2016-02-01,30814301AA,110,1
2016-02-01,30721501AA,75,1
2016-02-01,30413101AA,100,1
2016-02-01,30412801AA,103,1
2016-02-01,10142101AA,110,1
2016-02-01,30511303AA,0,1
2016-02-01,30571101AA,110,1
2016-02-01,31122101AA,106,1
2016-02-01,30921102AA,91,1
2016-02-01,30811301AA,0,1
2016-02-01,30814601AA,105,1
2016-02-01,31213207AA,107,1
2016-02-01,30541101AA,104,1
2016-02-01,30562201AA,104,1
2016-02-01,31116201AA,108,1
2016-02-01,30814401AA,102,1
2016-02-01,30712101AA,97,1
2016-02-01,31213201AA,108,1
2016-02-01,30562101AA,101,1
2016-02-01,30521101AA,96,1
2016-02-01,31211105AA,107,1
2016-02-01,31113201AA,107,1
2016-02-01,31113101AA,108,1
2016-02-01,30921101AA,85,1
2016-02-01,30811201AA,105,1
2016-02-01,30221401AA,108,1
2016-02-01,31124101AA,104,1
2016-02-01,31122102AA,106,1
2016-02-01,31012201AA,106,1
2016-02-01,30722202AA,94,1
2016-02-01,30571105AA,104,1
2016-02-01,31213206AA,0,1
2016-02-01,31213101AA,107,1
2016-02-01,30511305AA,95,1
2016-02-01,31111101AA,107,1
2016-02-01,30712701AA,78,1
2016-02-01,31114102AA,106,1
2016-02-01,30814201AA,0,1
2016-02-01,30214502AA,107,1
2016-02-01,30712502AA,87,1
2016-02-01,30622101AA,101,1
2016-02-01,31014101AA,102,1
2016-02-01,30911201AA,85,1
2016-02-01,30961201AA,94,1
2016-02-01,31211201AA,108,1
2016-02-01,30214501AA,107,1
2016-02-01,30214102AA,108,1
2016-02-01,30212101AA,106,1
2016-02-01,10112201AA,97,1
2016-02-01,31114101AA,108,1
2016-02-01,31115102AA,105,1
2016-02-01,30722101AA,93,1
2016-02-01,30213301AA,106,1
2016-02-01,30412601AA,57,1
2016-02-01,30322103AA,0,1
2016-02-01,30511403AA,85,1
2016-02-01,31211102AA,108,1
2016-02-01,31115101AA,107,1
2016-02-01,31015302AA,108,1
2016-02-01,30714102AA,92,1
2016-02-01,30131101AA,107,1
2016-02-01,_AA,98,1
2016-02-01,30721301AA,109,1
2016-02-01,30722201AA,96,1
2016-02-01,30571102AA,100,1
2016-02-01,31012401AA,0,1
2016-02-01,30112102AA,101,1
2016-02-01,30322101AA,104,1
2016-02-01,30531101AA,102,1
2016-02-01,30712702AA,110,1
2016-02-01,30114201AA,100,1
2016-02-01,30412301AA,69,1
2016-02-01,30581101AA,104,1
2016-02-01,30563302AA,91,1
2016-02-01,30521102AA,94,1
2016-02-01,31012303AA,107,1
2016-02-01,30117301AA,104,1
2016-02-01,30571103AA,107,1
2016-02-01,31211301AA,108,1
2016-02-01,31213202AA,106,1
2016-02-01,31211103AA,107,1
2016-02-01,30911102AA,108,1
2016-02-01,30722102AA,90,1
2016-02-01,31213205AA,109,1
2016-02-01,31013101AA,106,1
2016-02-01,30412101AA,70,1
2016-02-01,30563301AA,108,1
2016-02-01,30214202AA,109,1
2016-02-01,30572201AA,104,1
2016-02-01,30511302AA,89,1
2016-02-01,30962201AA,0,1
2016-02-01,31012101AA,108,1
2016-02-01,30941201AA,105,1
2016-02-01,30512202AA,104,1
2016-02-01,30712501AA,103,1
2016-02-01,30412201AA,68,1
2016-02-01,30511202AA,91,1
2016-02-01,30941301AA,103,1
2016-02-01,30221101AA,100,1
2016-03-01,30412201AA,79,1
2016-03-01,30511202AA,97,1
2016-03-01,30941301AA,101,1
2016-03-01,30221101AA,98,1
2016-03-01,30581102AA,99,1
2016-03-01,31213203AA,94,1
2016-03-01,30551101AA,98,1
2016-03-01,31211101AA,105,1
2016-03-01,30521110AA,99,1
2016-03-01,30932101AA,101,1
2016-03-01,30931101AA,104,1
2016-03-01,30921201AA,0,1
2016-03-01,31011101AA,101,1
2016-03-01,30721402AA,103,1
2016-03-01,30722104AA,94,1
2016-03-01,30951302AA,103,1
2016-03-01,31016101AA,105,1
2016-03-01,30714103AA,98,1
2016-03-01,30713101AA,98,1
2016-03-01,30511304AA,104,1
2016-03-01,30412501AA,74,1
2016-03-01,30511201AA,97,1
2016-03-01,31112102AA,105,1
2016-03-01,30521106AA,88,1
2016-03-01,30511101AA,100,1
2016-03-01,30412401AA,78,1
2016-03-01,31125601AA,104,1
2016-03-01,31121101AA,104,1
2016-03-01,31016301AA,103,1
2016-03-01,30521109AA,107,1
2016-03-01,30921103AA,105,1
2016-03-01,30714104AA,104,1
2016-03-01,30722103AA,92,1
2016-03-01,30221301AA,0,1
2016-03-01,30511301AA,83,1
2016-03-01,30951301AA,0,1
2016-03-01,31125602AA,101,1
2016-03-01,30521104AA,95,1
2016-03-01,30721401AA,112,1
2016-03-01,30211101AA,98,1
2016-03-01,31212101AA,0,1
2016-03-01,31111102AA,102,1
2016-03-01,30521105AA,91,1
2016-03-01,30721501AA,72,1
2016-03-01,30413101AA,98,1
2016-03-01,30412801AA,91,1
2016-03-01,10142101AA,114,1
2016-03-01,30511303AA,0,1
2016-03-01,30571101AA,107,1
2016-03-01,31122101AA,103,1
2016-03-01,30921102AA,87,1
2016-03-01,30811301AA,0,1
2016-03-01,30814601AA,103,1
2016-03-01,31213207AA,105,1
2016-03-01,30562201AA,102,1
2016-03-01,31116201AA,105,1
2016-03-01,30814401AA,100,1
2016-03-01,30712101AA,93,1
2016-03-01,31213201AA,105,1
2016-03-01,30562101AA,99,1
2016-03-01,30213201AA,105,1
2016-03-01,31311201AA,102,1
2016-03-01,31012302AA,105,1
2016-03-01,30713102AA,87,1
2016-03-01,30214201AA,101,1
2016-03-01,30511102AA,81,1
2016-03-01,30921101AA,82,1
2016-03-01,30722105AA,93,1
2016-03-01,30711201AA,96,1
2016-03-01,30624301AA,103,1
2016-03-01,30711301AA,97,1
2016-03-01,30712401AA,97,1
2016-03-01,30322102AA,100,1
2016-03-01,30941302AA,103,1
2016-03-01,31112101AA,0,1
2016-03-01,30521107AA,83,1
2016-03-01,30713103AA,94,1
2016-03-01,30511103AA,121,1
2016-03-01,30712501AA,100,1
2016-03-01,30961101AA,105,1
2016-03-01,30951201AA,99,1
2016-03-01,30512201AA,0,1
2016-03-01,31122103AA,0,1
2016-03-01,31121201AA,104,1
2016-03-01,30911104AA,102,1
2016-03-01,30911101AA,106,1
2016-03-01,30212301AA,102,1
2016-03-01,30571104AA,0,1
2016-03-01,30511402AA,93,1
2016-03-01,30521201AA,99,1
2016-03-01,30952201AA,105,1
2016-03-01,30814402AA,88,1
2016-03-01,30214101AA,105,1
2016-03-01,30212102AA,102,1
2016-03-01,30511401AA,80,1
2016-03-01,30531102AA,87,1
2016-03-01,30521202AA,101,1
2016-03-01,30563101AA,107,1
2016-03-01,31211104AA,106,1
2016-03-01,31124201AA,105,1
2016-03-01,31121202AA,105,1
2016-03-01,31015301AA,102,1
2016-03-01,31015101AA,104,1
2016-03-01,30911203AA,105,1
2016-03-01,31012301AA,102,1
2016-03-01,31012401AA,0,1
2016-03-01,30112102AA,104,1
2016-03-01,30322101AA,102,1
2016-03-01,30531101AA,100,1
2016-03-01,30712702AA,106,1
2016-03-01,30114201AA,99,1
2016-03-01,30412301AA,76,1
2016-03-01,30581101AA,102,1
2016-03-01,30563302AA,87,1
2016-03-01,30521102AA,92,1
2016-03-01,31012303AA,104,1
2016-03-01,30117301AA,101,1
2016-03-01,30571103AA,104,1
2016-03-01,31211301AA,105,1
2016-03-01,31213202AA,104,1
2016-03-01,31211103AA,105,1
2016-03-01,30911102AA,105,1
2016-03-01,30722102AA,95,1
2016-03-01,31213205AA,106,1
2016-03-01,30214103AA,110,1
2016-03-01,30712201AA,98,1
2016-03-01,30413201AA,55,1
2016-03-01,10141101AA,112,1
2016-03-01,31311301AA,104,1
2016-03-01,31312601AA,102,1
2016-03-01,31213204AA,105,1
2016-03-01,30511203AA,94,1
2016-03-01,31011102AA,102,1
2016-03-01,30952101AA,105,1
2016-03-01,31116101AA,105,1
2016-03-01,31121203AA,103,1
2016-03-01,31016302AA,0,1
2016-03-01,30521108AA,100,1
2016-03-01,30521103AA,83,1
2016-03-01,30721101AA,94,1
2016-03-01,30714101AA,100,1
2016-03-01,30213302AA,101,1
2016-03-01,30961102AA,103,1
2016-03-01,31013101AA,101,1
2016-03-01,30412101AA,79,1
2016-03-01,30563301AA,105,1
2016-03-01,30214202AA,106,1
2016-03-01,30572201AA,102,1
2016-03-01,30511302AA,87,1
2016-03-01,30962201AA,0,1
2016-03-01,31012101AA,105,1
2016-03-01,30941201AA,102,1
2016-03-01,30512202AA,101,1
2016-03-01,31113202AA,104,1
2016-03-01,30911202AA,82,1
2016-03-01,30911103AA,103,1
2016-03-01,30814301AA,107,1
2016-03-01,30712701AA,85,1
2016-03-01,30814201AA,0,1
2016-03-01,30214502AA,105,1
2016-03-01,30712502AA,88,1
2016-03-01,30622101AA,99,1
2016-03-01,30541101AA,101,1
2016-03-01,31114102AA,103,1
2016-03-01,31014101AA,102,1
2016-03-01,30911201AA,81,1
2016-03-01,30961201AA,92,1
2016-03-01,31211201AA,106,1
2016-03-01,30214501AA,105,1
2016-03-01,30214102AA,105,1
2016-03-01,30212101AA,104,1
2016-03-01,10112201AA,99,1
2016-03-01,31114101AA,105,1
2016-03-01,31115102AA,103,1
2016-03-01,30722101AA,95,1
2016-03-01,30213301AA,104,1
2016-03-01,30412601AA,64,1
2016-03-01,30322103AA,0,1
2016-03-01,30511403AA,89,1
2016-03-01,31211102AA,105,1
2016-03-01,31115101AA,106,1
2016-03-01,31015302AA,105,1
2016-03-01,30714102AA,90,1
2016-03-01,30131101AA,104,1
2016-03-01,_AA,97,1
2016-03-01,30721301AA,108,1
2016-03-01,30722201AA,96,1
2016-03-01,30571102AA,98,1
2016-03-01,30521101AA,99,1
2016-03-01,31211105AA,105,1
2016-03-01,31113201AA,104,1
2016-03-01,31113101AA,105,1
2016-03-01,30811201AA,103,1
2016-03-01,30221401AA,105,1
2016-03-01,31124101AA,103,1
2016-03-01,31122102AA,103,1
2016-03-01,31012201AA,104,1
2016-03-01,30722202AA,92,1
2016-03-01,30571105AA,102,1
2016-03-01,31213206AA,0,1
2016-03-01,31213101AA,105,1
2016-03-01,30511305AA,97,1
2016-03-01,31111101AA,106,1
2016-03-01,30721302AA,92,1
2016-03-01,30115201AA,107,1
2016-03-01,30112101AA,110,1
2016-03-01,30561101AA,102,1
2016-04-01,30214201AA,98,1
2016-04-01,30511102AA,86,1
2016-04-01,30722105AA,93,1
2016-04-01,30624301AA,100,1
2016-04-01,30711301AA,94,1
2016-04-01,30712401AA,95,1
2016-04-01,30322102AA,97,1
2016-04-01,30941302AA,100,1
2016-04-01,31112101AA,0,1
2016-04-01,30713103AA,81,1
2016-04-01,30711201AA,99,1
2016-04-01,30511103AA,114,1
2016-04-01,30712501AA,97,1
2016-04-01,30412201AA,79,1
2016-04-01,30511202AA,94,1
2016-04-01,31213203AA,93,1
2016-04-01,30551101AA,95,1
2016-04-01,31211101AA,104,1
2016-04-01,30521110AA,98,1
2016-04-01,30932101AA,100,1
2016-04-01,30931101AA,101,1
2016-04-01,30921201AA,0,1
2016-04-01,31011101AA,99,1
2016-04-01,30721402AA,105,1
2016-04-01,30722104AA,91,1
2016-04-01,30214103AA,108,1
2016-04-01,30712201AA,99,1
2016-04-01,30413201AA,54,1
2016-04-01,10141101AA,106,1
2016-04-01,31311301AA,101,1
2016-04-01,31312601AA,98,1
2016-04-01,31213204AA,101,1
2016-04-01,30511203AA,92,1
2016-04-01,31011102AA,99,1
2016-04-01,30952101AA,102,1
2016-04-01,31116101AA,101,1
2016-04-01,31121203AA,102,1
2016-04-01,31016302AA,0,1
2016-04-01,30521108AA,99,1
2016-04-01,30521103AA,83,1
2016-04-01,30721101AA,89,1
2016-04-01,30714101AA,100,1
2016-04-01,30213302AA,96,1
2016-04-01,30961102AA,99,1
2016-04-01,30951302AA,100,1
2016-04-01,31016101AA,102,1
2016-04-01,30714103AA,99,1
2016-04-01,30713101AA,98,1
2016-04-01,30511304AA,99,1
2016-04-01,30412501AA,76,1
2016-04-01,30511201AA,96,1
2016-04-01,31112102AA,101,1
2016-04-01,30521106AA,86,1
2016-04-01,30511101AA,108,1
2016-04-01,30412401AA,78,1
2016-04-01,31125601AA,100,1
2016-04-01,31121101AA,101,1
2016-04-01,31016301AA,101,1
2016-04-01,30521109AA,104,1
2016-04-01,30921103AA,101,1
2016-04-01,30714104AA,106,1
2016-04-01,30722103AA,92,1
2016-04-01,30221301AA,0,1
2016-04-01,30511301AA,80,1
2016-04-01,30951301AA,0,1
2016-04-01,31125602AA,98,1
2016-04-01,30521104AA,96,1
2016-04-01,30721401AA,108,1
2016-04-01,30211101AA,97,1
2016-04-01,31212101AA,0,1
2016-04-01,31111102AA,98,1
2016-04-01,30521105AA,94,1
2016-04-01,30721501AA,70,1
2016-04-01,30413101AA,96,1
2016-04-01,30412801AA,90,1
2016-04-01,30213201AA,98,1
2016-04-01,31311201AA,98,1
2016-04-01,31012302AA,99,1
2016-04-01,30713102AA,87,1
2016-04-01,30921102AA,84,1
2016-04-01,30811301AA,0,1
2016-04-01,30814601AA,99,1
2016-04-01,30541101AA,98,1
2016-04-01,30562201AA,100,1
2016-04-01,31116201AA,101,1
2016-04-01,30814401AA,96,1
2016-04-01,31213207AA,103,1
2016-04-01,31213201AA,101,1
2016-04-01,30562101AA,96,1
2016-04-01,30521101AA,97,1
2016-04-01,31211105AA,102,1
2016-04-01,31113201AA,101,1
2016-04-01,31113101AA,101,1
2016-04-01,30921101AA,79,1
2016-04-01,30811201AA,99,1
2016-04-01,30221401AA,101,1
2016-04-01,31124101AA,101,1
2016-04-01,31122102AA,100,1
2016-04-01,31012201AA,99,1
2016-04-01,30722202AA,89,1
2016-04-01,30712101AA,92,1
2016-04-01,30571105AA,97,1
2016-04-01,31213206AA,0,1
2016-04-01,31213101AA,103,1
2016-04-01,30511305AA,95,1
2016-04-01,31111101AA,102,1
2016-04-01,30721302AA,91,1
2016-04-01,30115201AA,104,1
2016-04-01,30112101AA,108,1
2016-04-01,30561101AA,100,1
2016-04-01,30961101AA,101,1
2016-04-01,30951201AA,105,1
2016-04-01,30512201AA,0,1
2016-04-01,31122103AA,0,1
2016-04-01,31121201AA,101,1
2016-04-01,30911104AA,101,1
2016-04-01,30911101AA,100,1
2016-04-01,30212301AA,99,1
2016-04-01,30571104AA,0,1
2016-04-01,30511402AA,90,1
2016-04-01,30521201AA,105,1
2016-04-01,30952201AA,98,1
2016-04-01,30814402AA,88,1
2016-04-01,30214101AA,101,1
2016-04-01,30212102AA,99,1
2016-04-01,30511401AA,80,1
2016-04-01,30531102AA,84,1
2016-04-01,30521202AA,97,1
2016-04-01,30563101AA,104,1
2016-04-01,31211104AA,102,1
2016-04-01,31124201AA,101,1
2016-04-01,31121202AA,102,1
2016-04-01,31015301AA,98,1
2016-04-01,31015101AA,101,1
2016-04-01,30911203AA,100,1
2016-04-01,31012301AA,98,1
2016-04-01,31012401AA,0,1
2016-04-01,30112102AA,105,1
2016-04-01,30322101AA,100,1
2016-04-01,30941301AA,98,1
2016-04-01,30521107AA,81,1
2016-04-01,30221101AA,95,1
2016-04-01,30581102AA,96,1
2016-04-01,30531101AA,97,1
2016-04-01,30712702AA,104,1
2016-04-01,30114201AA,98,1
2016-04-01,30412301AA,76,1
