label,title_new,emoji,views,subs,channel_name,publish_time
0,"['뷰티유튜버', '현실', '촬영', '비하인드', '세팅', '가발', '소품', '클렌징']",True,33645.0,750000.0,안다 ANDA,202204
0,"['간다', '효과', '만점', '뷰티', '가지', '치아', '미백', '스킨', '케어', '네일아트']",True,2106.0,199000.0,더팁,202204
0,"['상치', '뷰티', '스킨', '케어', '손톱', '머리']",False,1262.0,196000.0,5분 Tricks DIY,202205
0,"['달님', '뷰티', '달님이', '화장', '모바일', '게임']",False,10653.0,24300.0,반짝반짝 달님이 Dalimi_Animation,202204
0,"['상장', '에이', '피알', '뷰티', '애플']",False,406.0,6790.0,BloterTV,202205
0,"['겟잇뷰티', '아스트로', '섀도우', '최강', '뽑기', '겟잇뷰티']",False,407298.0,1890000.0,tvN D STUDIO,202204
0,"['뷰티', '속눈썹', '글루', '대신', '사용', '부스터', '테스트', '영상', '노글루펌노글루', '수분', '속눈썹', '수분']",False,1763.0,3740.0,백원장 뷰티샵,202204
0,"['오우', '메이크업', '뷰티', '뷰티', '꿀팁', '루아', '뷰티']",True,5784.0,2800.0,luadoll 루아LuA,202205
0,"['청담동', '메이크업', '추천', '그대로', '구매', '커버', '파운데이션', '번짐', '아이라이너', '글리터', '쟁여두', '가닥', '속눈썹']",False,303200.0,133000.0,뷰티숨BEAUTYSOOM,202204
0,"['뷰티', '다가', '다이어트', '생활', '일부', '공개', '셀프', '네일', '다이어트']",True,2515.0,12900.0,뷰티 소다 beauty SODA,202204
0,"['다시', '소개', '제품', '겟잇뷰티']",False,463465.0,1890000.0,tvN D STUDIO,202204
0,"['안무', '뷰티', '박스']",False,618.0,667000.0,여수MBC Music+(Kpop&Trot),202204
0,"['뷰티', '소셜', '빅데이터', '분석', '뷰티', '트렌드', '비건', '화장품', '브랜드', '추천']",False,1050.0,1700.0,바이브VAIV,202204
0,"['클린', '뷰티', '인스타', '라이브']",False,1582.0,210.0,CHEEZ_B,202204
0,"['엠마', '겟잇뷰티']",False,5878.0,3850.0,김딸기려원,202204
0,"['뷰티', '박스', '순천만', '국제', '정원', '박람회', '축하', '뷰티', '박스', '순천', '걸그룹']",False,1259.0,667000.0,여수MBC Music+(Kpop&Trot),202204
0,"['일상', '샤넬', '뷰티', '리마', '리프트', '사용', '후기', '꿀팁']",False,176.0,39.0,뷔뷔안느 diary,202205
0,"['넷플릭스', '새비지', '뷰티', '시즌', '예고편']",False,81.0,1340.0,브랜드뉴무비,202204
0,"['뷰티', '모임', '유튜버', '페리', '미팅', '신라', '스테이', '요즘', '일리', '메이크업', '서울', '강남', '맛집']",True,456.0,1330.0,해지haeji,202204
0,"['크리스', '뷰티', '분갈이', '영상']",False,17.0,9.0,찐다육사랑,202204
0,"['이준', '코스', '엘앤', '에프', '우성', '한국', '금융', '지주', '선진', '뷰티', '사이언스', '아이티', '반도체', '바이브', '컴퍼니', '롯데', '지주', '스튜디오', '산타클로스', '김현구', '주식', '코치']",False,21427.0,149000.0,이데일리TV,202204
0,"['뷰티', '레시피', '리틀', '머메이드', '디스', '이즈', '프린세스', '클렌', '워터', '솔직', '리뷰', '성분', '분석', '화장', '클렌', '워터', '산성', '자극', '무자', '클렌', '워터', '사용']",False,161.0,8180.0,악동메디컬_타토아,202204
0,"['미국', '비지니스', '걸음', '뷰티', '플라이', '소개']",False,807.0,6270.0,이상무가 간다,202204
0,"['뷰티', '경력', '화장품', '발라', '화장품', '낭비']",False,7993.0,26400.0,백지수의 뷰티백과,202204
0,"['뷰티', '경력', '스킨', '케어', '순서', '하나', '기억']",False,7926.0,26400.0,백지수의 뷰티백과,202204
0,"['선진', '뷰티', '사이언스', '화장품', '소비', '회복', '실적', '개선', '기대', '알파', '공략']",False,414.0,149000.0,이데일리TV,202204
0,"['발렌티노', '뷰티', '정식', '오픈', '클러치', '쿠션', '립스틱']",True,35250.0,82900.0,Hyun Woo TV.현우티비,202205
0,"['고민', '역대', '존예', '요청', '폭주', '신상', '뷰티', '팩폭', '리뷰', '자빈드', '블룸', '라카', '프루티', '에뛰드', '로아커', '컬러', '그램', '톤업', '쿠션', '봄웜', '팔레트', '블러', '광고']",True,74534.0,292000.0,HOONION,202204
0,"['메이플', '뷰티', '어워즈', '강력', '후보']",False,40166.0,49500.0,온앤온,202204
